Drift detection times
58.52170205116272
58.252886056900024
58.43154501914978
58.30925178527832
58.10490107536316
58.281726360321045
58.34619498252869
58.310184955596924
58.562145948410034
58.308488607406616
58.11675691604614
58.31479525566101
58.102505922317505
58.27820324897766
58.40306496620178
58.107648849487305
58.20280694961548
57.927024364471436
58.10197567939758
57.77305889129639
