Drift detection times
59.457536697387695
58.64803457260132
58.79491424560547
58.10299015045166
57.83927321434021
58.06610178947449
57.776211738586426
58.31367063522339
58.6781587600708
58.92189621925354
57.66451644897461
60.8647780418396
62.32793092727661
58.33693861961365
58.265273571014404
58.94358944892883
59.097145795822144
59.637845516204834
59.27476406097412
59.53124165534973
