Drift detection times
25.810712575912476
25.540985822677612
25.717734575271606
25.69457483291626
25.65539050102234
25.525763034820557
25.615079879760742
26.017607927322388
25.73788356781006
25.793161392211914
25.678487300872803
25.563042163848877
25.55934453010559
25.45910358428955
25.69475793838501
25.67555046081543
25.6727454662323
25.606517553329468
25.67231249809265
25.802632808685303
