Mean drift
0.07455895281369934
0.07227164366327038
0.07049375583518872
0.07149828958810141
0.07487459991665985
0.07217206603307488
0.07131625846831854
0.07041703245350345
0.06984755469118836
0.07429783199184242
0.07044785210343026
0.06763520369453072
0.07513377497683688
0.07061412946554022
0.07392898947245033
0.07365078930744826
0.07118955625315701
0.07036708030732948
0.07189177869984462
0.07025567918119406
0.07173970747932842
0.07910237726993966
0.07539308265675052
0.0731616002785611
0.07322226523243183
0.3714112589963616
0.381231372332682
0.37849200508559994
0.3756132853165601
0.37282324822110435
0.37404073390600256
0.3734573568653998
0.37049728539967697
0.3726827574611665
0.3756330785233624
0.251868419924542
0.2514652604343104
0.24836277939820778
0.24372470363882903
0.25024499524347726
0.24956338197245448
0.2435966966142143
0.24327572793524163
0.24360761413725734
0.2534651607538621
0.2481407888901887
0.247131903405338
0.24828313152586223
0.24266770864473108
0.24414674669122763
0.2446803766250099
0.2349154192381778
0.24183625549336765
0.23765796678200232
0.2346374677259268
0.24032738762243352
0.24502226254572199
0.24177870342788207
0.2369991840330556
0.24209288260261924
0.23715242034405745
0.23829597466834515
0.2391903187642305
0.23959865651254533
0.2400852515764255
0.23839903744130728
0.1494676463646409
0.15490848558872894
0.15522519151682973
0.15242888037514973
0.15213717956758327
0.15284324641680197
0.14717032861329427
0.15044903071770632
0.14877049428472355
0.1542635820943485
0.1504087746332092
0.15300285291564053
0.1531588304685501
0.14962099442251903
0.15377481279913108
0.15000455607693292
0.14859355379243094
0.15334181608658154
0.15553735484860992
0.1253647551215113
0.11671980201538541
0.11615060005942335
0.11518066135764511
0.11426518243992936
0.121281281324772
0.11919953378599932
0.11950975202442198
0.11652280718344417
0.12290454382630793
0.11753250957822055
0.12120823783450732
0.11743961127810518
0.12066669932176737
0.11360750843700859
0.11754395553273685
0.15326085287270189
0.18942997512619628
0.18444276084941774
0.1864675915967144
0.19185802381147277
0.18929702137152846
0.1866386261850255
0.1911332440144914
0.18987467842943276
0.1836871261788368
0.19114215675185653
0.18238717896335876
0.18385980417611067
0.18989614671081262
0.18546840442555862
0.1910848341806175
0.18805234376669194
0.1881323783290122
0.20269156042500608
0.25030969016601917
0.24998928822905953
0.24233126154507706
0.24161706276781852
0.24606870423130472
0.24769936014201938
0.24542048849504045
0.24825986377361345
0.2484503228259725
0.24351392662201582
0.24666984856416924
0.24129506463280598
