Drift detection times
58.72541642189026
58.39524054527283
58.59968829154968
58.197556257247925
58.064887046813965
58.840336084365845
58.41228461265564
59.737926721572876
59.44292402267456
59.31364369392395
58.22661590576172
59.209330558776855
58.21025729179382
58.352320432662964
58.19522190093994
57.98101305961609
58.20629382133484
58.585896253585815
58.88024544715881
58.38665175437927
