Drift detection times
26.64395236968994
26.508150100708008
25.848822832107544
26.65392303466797
26.187949419021606
26.2404522895813
25.912681579589844
26.271795749664307
26.733161211013794
25.715590476989746
26.457417249679565
26.730953693389893
26.11441135406494
25.877700328826904
26.153006315231323
26.958353757858276
27.079060077667236
26.7009060382843
27.161160469055176
26.969459056854248
