Iteration times
1.0190651178359986
1.022503876686096
1.0130244135856628
1.0204091668128967
1.0160741448402404
1.0210216760635376
1.016944444179535
1.0158929824829102
1.0148165345191955
1.0146291613578797
1.0332489371299745
1.0108632445335388
1.014259970188141
1.0190375089645385
1.0150420784950256
1.0126811981201171
1.0230661630630493
1.0173542976379395
1.020412528514862
1.013262641429901
1.0204159498214722
1.014949893951416
1.0179707765579225
1.0131694197654724
1.013509488105774
1.0122921347618103
1.009996199607849
1.017438805103302
1.0142548561096192
1.0198387503623962
1.0130326986312865
1.0124630331993103
1.0172388553619385
1.0102356791496276
1.0112901329994202
1.0092818856239318
1.011014211177826
1.0187986016273498
1.0174630641937257
1.014495038986206
1.0214071393013
1.0094481468200684
1.014334511756897
1.0130759477615356
1.0256086945533753
1.015242576599121
1.0165839195251465
1.0173524737358093
1.0249598741531372
1.0235795974731445
1.0133593916893004
1.0194766521453857
1.0155391454696656
1.0155943870544433
1.0274435997009277
1.0097432255744934
1.0118194699287415
1.0101409554481506
1.0139100193977355
1.0204572200775146
1.0084585547447205
1.0187483072280883
1.0134454488754272
1.0125580430030823
1.0111567020416259
1.0172945141792298
1.0175572991371156
1.0143792510032654
1.0094250917434693
1.0166130542755127
1.0184962272644043
1.013345682621002
1.013625168800354
1.0171374678611755
1.011521089076996
1.0134811520576477
1.016038417816162
1.0157267093658446
1.036008358001709
1.0172935605049134
1.013471245765686
1.0102008700370788
1.0132000207901002
1.020030176639557
1.027783489227295
1.0140806794166566
1.0135456204414368
1.018744695186615
1.0142139196395874
1.0187797784805297
1.0087714314460754
1.0155396819114686
1.018242609500885
1.014550518989563
1.0198446035385131
1.0128373503684998
1.0127027034759521
1.017749583721161
1.0087427139282226
1.01833575963974
1.0217189073562623
1.0161058068275453
1.0141842126846314
1.020597469806671
1.0099051594734192
1.011869192123413
1.0204256653785706
1.0170233011245728
1.016597032546997
1.0153805017471313
1.0183380126953125
1.015222191810608
1.0257487177848816
1.00844703912735
1.0114312291145324
1.014997172355652
1.0141757726669312
1.0164638757705688
1.0205459713935852
1.0185753464698792
1.0164411067962646
1.0150056719779967
1.0155327796936036
1.022449517250061
1.0113746762275695
1.0162101149559022
1.0150129199028015
1.0234349131584168
1.0137981653213501
1.017761218547821
1.0184460043907166
0.9499973893165589
