Iteration times
1.0139444708824157
1.0856567025184631
1.1690138101577758
1.2643593430519104
1.3494270086288451
1.4320561051368714
1.5192031264305115
1.6156491875648498
1.6938316583633424
1.7811709761619567
1.8724469542503357
1.958683967590332
1.9715519070625305
2.0472917318344117
2.1305386543273928
2.228913056850433
2.2963524580001833
2.37678382396698
2.46940701007843
2.552796411514282
2.640864837169647
2.7314157843589784
2.811901307106018
2.8992788553237916
2.988146710395813
3.0703716397285463
3.159255313873291
3.2399618148803713
3.326755666732788
3.4105224609375
3.4978957056999205
3.5926531553268433
3.6812047958374023
3.7772717595100405
3.87057888507843
3.950868248939514
4.038505470752716
4.133504152297974
4.087280905246734
4.176915729045868
4.25711475610733
4.334138560295105
4.406614339351654
4.495256173610687
4.5934037327766415
4.672974252700806
4.752682113647461
4.838713431358338
4.934573340415954
5.029529476165772
5.103752458095551
5.188761937618255
5.2799430131912235
5.355152606964111
5.50443354845047
5.596702718734742
5.676737010478973
5.750504457950592
5.845615231990815
5.936168551445007
6.0244138717651365
6.133183169364929
6.22097225189209
6.314178574085235
6.41587518453598
6.497415697574615
6.590269589424134
6.672752332687378
6.761924397945404
6.845071828365326
6.943712496757508
7.045952928066254
7.1315037369728085
7.211528241634369
7.325207591056824
7.4083446025848385
7.515915942192078
7.606957709789276
7.685401046276093
7.795282757282257
7.86566264629364
7.972303473949433
8.05580415725708
8.159972059726716
8.253437638282776
8.35459499359131
8.467478764057159
8.573012793064118
8.551718068122863
8.654298186302185
8.749252140522003
8.803883028030395
8.907102942466736
9.022001338005065
9.136444306373596
9.144205605983734
9.282088136672973
9.37197151184082
9.447112596035003
9.540090727806092
9.668898451328278
9.688304173946381
9.77442193031311
9.973497593402863
10.016710484027863
10.164295554161072
10.170915961265564
10.352815783023834
10.353804874420167
10.432552659511567
10.571056854724883
10.717560350894928
10.79922158718109
11.080036497116089
11.013391017913818
11.030073273181916
11.144013810157777
11.262234914302827
11.376667630672454
11.537676966190338
11.52654379606247
11.835671484470367
11.763466250896453
11.913653242588044
11.971468722820282
12.01475260257721
12.136207461357117
12.29921567440033
12.333955597877502
12.364633536338806
12.514852380752563
12.507504808902741
