Drift detection times
69.95530486106873
69.46367049217224
69.42313051223755
69.42115354537964
69.7627317905426
69.7209529876709
70.06260132789612
69.50297856330872
70.07355189323425
70.15939164161682
69.5440604686737
69.79057359695435
69.31371569633484
69.40518951416016
69.71578049659729
69.32472729682922
69.2497296333313
69.16836261749268
69.56074810028076
69.49112820625305
