Drift detection times
25.686923027038574
26.23823070526123
25.710866689682007
26.005969762802124
26.301923751831055
25.534958362579346
25.552454233169556
25.852617740631104
26.202451705932617
25.656099557876587
25.811090230941772
25.546839237213135
25.514694452285767
25.482497930526733
25.68668532371521
25.688905715942383
25.65718412399292
26.340380907058716
25.890757083892822
25.59413504600525
