name_email_similarity,prev_address_months_count,current_address_months_count,days_since_request,intended_balcon_amount,zip_count_4w,velocity_6h,velocity_24h,velocity_4w,bank_branch_count_8w,credit_risk_score,session_length_in_minutes
0.11787803809016621,0.10369478324601047,0.11569114325428982,0.014617009666323,0.09453930033254491,0.018463966374849032,0.06257785105820687,0.032547838598984,0.04255973982882898,0.04206957680297417,0.20138912136783968,0.03291620830637966
0.11640922701771265,0.10710454975343926,0.11005180335809314,0.011992175509110055,0.09276640997196695,0.02853520343979481,0.04406295050621375,0.03295745293727628,0.034170778024772655,0.04644522908357442,0.2005873155540475,0.027190561730277084
0.11548936941569032,0.10592748895058393,0.1103911552583952,0.013222113370293942,0.08789493062568915,0.031392739892610044,0.04392306493183443,0.03718920677810591,0.026654156205231195,0.0436582232482562,0.19945785094507779,0.02430565359490795
0.11181966346489469,0.1092050194303538,0.10906271168224882,0.013362041381822998,0.091438207772939,0.024929845720793428,0.044230706860923015,0.03468897826533149,0.027745545411069144,0.04445584546976099,0.19880688692175602,0.022850511271367523
0.10996015763713726,0.10957528272040276,0.10991811763727972,0.017125229406762414,0.09217001328668711,0.024661603478702904,0.04417626180450887,0.03605553739145103,0.027282026370370176,0.04531052532601691,0.19908079221124278,0.02299946108036275
0.10945428471002223,0.1077697866852408,0.10966123318595614,0.014363014046191013,0.09135952278896692,0.02445540218351657,0.045036539967942206,0.036629993063923755,0.028740149700480243,0.044468237095245715,0.20020327679250594,0.02301520035753119
0.10879119619835209,0.11093514182413684,0.11181069089096404,0.014635102550044013,0.08913320408037399,0.024283963656223477,0.04349065071457621,0.035409680882261194,0.027311981061298278,0.04266509177640464,0.20350905493685767,0.022232910429330663
0.10809269925094567,0.109309235777555,0.11229550459328981,0.01485610392221868,0.08664251478843461,0.025431652964936775,0.04317524046253727,0.035428332950997454,0.02796888599685765,0.04323356898997348,0.20410084979324342,0.022175447738619396
0.10872632925234609,0.10920320354379646,0.1125805046950387,0.0164931971727752,0.08534050342266175,0.024743197011232135,0.04168970461968689,0.03377080627185403,0.027901853261378805,0.042603500270422555,0.20396972036272804,0.021298057305391735
0.10837249554764967,0.11043842394411026,0.11324879682714784,0.01538726151754451,0.0864448657411254,0.02506659987245995,0.043604453207191515,0.03454204616760385,0.027538162644437418,0.041738704250283684,0.20239132023448062,0.021959854727764704
0.1080722415636655,0.11009458656288022,0.1131845026183482,0.014721190572642614,0.08848701628938273,0.023788041769478623,0.042110731288551376,0.03454249751282697,0.027446531810156216,0.04297122827767198,0.20110453633475184,0.022014711677529167
0.10946541459083003,0.1093717245313989,0.11287538492578927,0.014698184884654625,0.08819843900489066,0.023663742998554484,0.04034820804029422,0.03329765758853512,0.028020574905676464,0.04255574873770517,0.19914222101118118,0.02167917696913542
0.11096723741560935,0.1093003258224616,0.11296025919910954,0.013976350481040553,0.08836134899500485,0.02254644238355431,0.04098960880472912,0.03346171511564507,0.028851964078920257,0.04160003720641843,0.20075448509578014,0.02158348120004944
0.11064607033561218,0.10804456009979264,0.11271558629501695,0.014146937121786796,0.08895228596693633,0.022332757340945825,0.04159472959454848,0.03217505969803233,0.029184662609923938,0.04141823183915331,0.20132839929628502,0.02158619322476215
0.10954804234864127,0.10821150655888365,0.11279612175953395,0.01406785124974061,0.09019252912500603,0.022443871794590578,0.04231818275239548,0.0316691225524091,0.029404795568354725,0.041515918989003996,0.20228834415491584,0.021898170087112926
0.11068836646707805,0.10888903516486836,0.11296808210389916,0.014260651766844202,0.09118930987922572,0.022527676873418286,0.04159561088542578,0.03140598891560927,0.02907065301470953,0.04153992843874059,0.20216108968035457,0.0216530575631829
0.11052535697038106,0.10784237387180302,0.1125376983649641,0.013954435602242512,0.09173192422817358,0.021811297566298057,0.041665745768717316,0.03138144305610745,0.029532742210020575,0.04191602051471414,0.20180481038740758,0.021878750454975122
0.1107819571555961,0.10741219897497525,0.11260677154842717,0.013432740029531282,0.09157440995316306,0.021669344363747574,0.040764885599058706,0.03094043755821811,0.02928222849040039,0.0423606402072071,0.20188631451388644,0.022171135944442956
0.11155048592471725,0.10681096135690797,0.11283208168885092,0.013292376160594439,0.0913124021896923,0.021904257780877887,0.04059303164133928,0.0316032190852575,0.02963721336608881,0.041676283706723036,0.20195691393461762,0.022043698708398736
0.11221310729289768,0.10705059387706699,0.11241143911190817,0.013567757386138624,0.09134176191603531,0.022307520227017586,0.04028944249095155,0.03163210912616817,0.0297490036874933,0.040387868410441265,0.20137783657345487,0.02221787491603281
0.11139348764940496,0.10728282527210646,0.11237967858071911,0.013702227075989195,0.09101427507934993,0.022962864769993024,0.04034752474382234,0.03149086793568593,0.029793604594224875,0.04007269725915951,0.20169633284475372,0.02239884765184495
0.1119099616754375,0.10752994329503311,0.11291463803669528,0.0141509120106116,0.09111742881088024,0.022894511894688586,0.04097457815745566,0.0323002137615701,0.030396078646953578,0.040180192736331916,0.20194992576682297,0.022137591757598704
0.11230386872669765,0.1079168661711607,0.11349384796926323,0.01445857989894928,0.09113382769023556,0.02232536713790089,0.0406486481687195,0.03253625979066951,0.030572745749991387,0.04021751179056518,0.20273978986920266,0.022037690158995413
0.11252933521345923,0.10786006381114073,0.11384839855717685,0.014251805981729237,0.09134014938645334,0.023124417135619836,0.04004465605501286,0.03199677345919127,0.02988284847303634,0.04028450191045405,0.20338824911030567,0.022094534805135534
0.11206625269526767,0.1079683796790644,0.11323372870121892,0.014158231741564878,0.09125809564601325,0.022460100293564843,0.04084819126486617,0.032184710011878365,0.03045810015315799,0.040578925129601796,0.2036048897106971,0.022128291025835908
0.10975732128125966,0.10634803312734928,0.11117265394277547,0.013307774734955929,0.09462546843018481,0.017561581536841297,0.0621219153488474,0.06139428399874934,0.0811475254797939,0.043032161647312744,0.20725982711110694,0.020388605448091603
0.10771506571559945,0.10639744838002414,0.10941254741739732,0.012496419048007362,0.0978991702413732,0.030769849276456606,0.08257227143229162,0.08784884678111499,0.13182624716381222,0.04522761267537512,0.21011147091604254,0.01885343927947068
0.10565284980936593,0.106684268318521,0.10829090792116025,0.012513085809610242,0.10038751229403339,0.04884263226380141,0.10190622922712493,0.11275398678257269,0.1790335885051951,0.047627243872273836,0.21291387011165597,0.01828146516198324
0.10408630110943509,0.10646338945801086,0.10699959731589592,0.013113192693502923,0.10307826105341515,0.06579444840409707,0.11999284244122646,0.1360119167484605,0.22315843435478824,0.049081368960159244,0.21571443936167017,0.018190048644750538
0.1023498693652258,0.10637351950408705,0.10570453636847958,0.014512395991322351,0.10492258437035377,0.08119069685593107,0.13621797565539756,0.1580132182830138,0.2642708588687525,0.05068746598740063,0.21821625772663453,0.0192354034532601
0.10108839274966315,0.1059990143037665,0.10488383081905897,0.01634426815553004,0.10701805334043406,0.09732454906594439,0.15180784729877908,0.17864117043777183,0.30280183503026525,0.052338807939283485,0.2199312271721156,0.021308188561696022
0.09999986499740161,0.10514161287558496,0.10399149684847805,0.01718864291674784,0.11005793408060922,0.11282344019981863,0.1664562727007225,0.19761044003141937,0.33825298479102817,0.053952415820176514,0.22260283371145273,0.022498321094581324
0.09857631087579893,0.1048842668023793,0.10346449959844146,0.018657742806717746,0.11223227613567899,0.12657155436449136,0.18030759803642224,0.21634373074150512,0.37187753548571145,0.05545360248941629,0.22432698597763734,0.0238718769350598
0.0971426368663745,0.10482830998283703,0.10317893194485157,0.02000849672888404,0.11378069895663208,0.13877262326784973,0.19372469824026484,0.23342896623190565,0.403154484947449,0.05670273674876556,0.22577832549871885,0.025880028976406157
0.09635355782677046,0.10493229543623947,0.10295680479714717,0.02118611510613201,0.11545607057474723,0.15181006999991847,0.20601613397387872,0.2491028938944789,0.4333114159892678,0.05846897063529942,0.22747707914634266,0.0273522477858039
0.09540011866110462,0.10456210953333371,0.10309327582013508,0.022569214683092458,0.1171677259619817,0.16376378400112357,0.21741911178229262,0.2641218869094047,0.46144241733054053,0.05980344419499567,0.22888102932455284,0.028679554581417875
0.09470802158461875,0.10450449150894595,0.10304539399026116,0.02380118806872206,0.11874308282897247,0.17510415170815413,0.22897834645441595,0.2787184621493007,0.4884452194182797,0.06051443284946465,0.23053594990907356,0.02993247000635104
0.09312482182396678,0.10363810866129466,0.10256031175119736,0.024890015995721434,0.12059946429420539,0.18591083315009052,0.23925574859156531,0.2922989730133304,0.5139119482571269,0.061546442419190106,0.23206258880843073,0.0316802064553806
0.09203255756984449,0.10354473722149235,0.10251471531813787,0.026236826630432326,0.1218242391648114,0.19549415193012085,0.24946686152063716,0.3054380131432187,0.5376183914378889,0.06262556265869028,0.23298546921814006,0.03345348678193143
0.0912828207999323,0.1033436517643844,0.10273093973964247,0.02722590223381972,0.1231816017208395,0.2050738867179312,0.25850717031537257,0.31739327329002903,0.5605956434778769,0.0640199347326155,0.23383221596725065,0.03506450486000352
0.09059026596606098,0.10323769556197529,0.10308469523954686,0.028167054183213264,0.12432208392171036,0.21381620269484664,0.26701672416392813,0.3289136512343742,0.5824386707735114,0.06527110689481394,0.23523263086362228,0.03629757548361483
0.09105392029706703,0.10116472657721556,0.10323155930104047,0.02791317535145869,0.12426433134512405,0.21747342154742516,0.273915738561635,0.33756240276590815,0.5940572297599415,0.06637514402003289,0.23709803262736426,0.03719370576605442
0.09352328568822726,0.09839956163415034,0.10363111983740428,0.026545405158486322,0.12298703615225899,0.21354802001749804,0.27779534544579954,0.3424506786747043,0.5941921594554888,0.06806384690500375,0.2402699662041888,0.03820344925439836
0.0958448633918629,0.09582137102651937,0.10424221077155889,0.025127405584553415,0.12186928760948164,0.20979136327525277,0.28138386749929434,0.34746853876350736,0.5944362193128654,0.06939120454261519,0.2432892678558817,0.03940787776405877
0.0980245763639893,0.0937373985817431,0.10485659469308231,0.023848355079080334,0.12090568462192261,0.20618904652406272,0.2844432871460053,0.35254897720146533,0.5945889465520672,0.07103817583127688,0.24598952150841683,0.04077799696605667
